baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000041774.16	183.48474229682	1.29669541288619	0.181946183345453	7.12680743857215	1.02723642075979e-12	1.14423184509511e-11
ENSMUSG00000021374.10	2005.63126444214	0.613467199042929	0.0860854040009759	7.12626264768386	1.0313083881437e-12	1.148149300794e-11
ENSMUSG00000026594.14	157.254096808208	1.45248979007737	0.203859747258601	7.12494648703181	1.04121133160426e-12	1.15855063981894e-11
ENSMUSG00000001802.16	110.361772465691	-1.6549149216251	0.232291833690043	-7.12429229790886	1.04616818486577e-12	1.16344026365315e-11
ENSMUSG00000030431.8	106.144160786833	1.66141534680551	0.233236438946093	7.12330952364397	1.05365831545837e-12	1.17114036836413e-11
ENSMUSG00000032854.12	30.962279715566	4.46523734271521	0.627394174488359	7.11711635887697	1.10208443110579e-12	1.22430808042016e-11
ENSMUSG00000017652.16	42.8796232730929	3.23102826568144	0.454012534148681	7.11660587023206	1.10617215109902e-12	1.22818953008499e-11
ENSMUSG00000026974.11	506.372837472782	0.861680269997315	0.121096789109864	7.11563267970353	1.11400620060012e-12	1.23622415554793e-11
ENSMUSG00000026305.15	4359.49331445066	0.775734761270129	0.109053065036974	7.1133696334635	1.13243452401076e-12	1.25600043588003e-11
ENSMUSG00000000948.16	128.696551420406	2.04001944272509	0.286943498243868	7.10948132719605	1.16479858137078e-12	1.29120357211439e-11
ENSMUSG00000050244.9	1256.05228107967	0.704849157165532	0.0991904611649193	7.10601754329594	1.19439238805498e-12	1.32329976148458e-11
ENSMUSG00000024076.10	36.8023580941428	2.90498049423109	0.408860707510888	7.10506155486642	1.20268923898682e-12	1.33177874242197e-11
ENSMUSG00000048277.15	1783.04644759942	0.706695274576767	0.0994838084244018	7.1036210391341	1.21529813509899e-12	1.34502096974439e-11
ENSMUSG00000022108.8	12619.3454904922	-0.557814311601391	0.0785364420471369	-7.10261755003614	1.22415827900686e-12	1.35410235300839e-11
ENSMUSG00000001672.14	67.57314457572	8.55353663972854	1.20438596025373	7.10198966278761	1.22973431231797e-12	1.3595432522874e-11
ENSMUSG00000021189.11	702.250449817047	0.998599290640896	0.140689556811707	7.09789207721635	1.26674038647938e-12	1.39970752640631e-11
ENSMUSG00000031822.20	656.333467640974	1.01941453315797	0.143634635471732	7.09727517885894	1.27240553358907e-12	1.40521668245007e-11
ENSMUSG00000054752.16	322.288781507985	1.09874051655341	0.154817667066652	7.09699698601182	1.27496838103794e-12	1.40729567565474e-11
ENSMUSG00000117183.1	381.719936498992	1.45878041789694	0.205553751001601	7.0968319030363	1.27649159942041e-12	1.4082255324806e-11
ENSMUSG00000032604.16	3050.68263019301	0.67684877328508	0.0954040523435498	7.09454951502216	1.29773506667921e-12	1.43089817986458e-11
ENSMUSG00000038002.9	776.499837073147	0.732101862866865	0.103213683431209	7.0930698191273	1.31169237209304e-12	1.44551713994377e-11
ENSMUSG00000038831.16	218.543867585012	1.13603020170238	0.160177887550689	7.09230355746125	1.31897795297672e-12	1.45277204245599e-11
ENSMUSG00000043003.14	28.9855088238607	4.58186940024342	0.646086771559943	7.09172452050168	1.324509734487e-12	1.45808855017901e-11
ENSMUSG00000043969.4	142.519247171608	-1.37612091487747	0.194093759533543	-7.08998021463771	1.34131175339471e-12	1.47579966058349e-11
ENSMUSG00000040584.8	143.165885742429	1.45812948501054	0.205664759380322	7.08983634047928	1.34270692001952e-12	1.4765493163532e-11
ENSMUSG00000021457.14	335.51974080311	1.01706194622014	0.143604973895776	7.08235876953882	1.41721168874342e-12	1.55765269828149e-11
ENSMUSG00000005683.8	5866.30110814292	0.654301363349408	0.0924028709539431	7.08096357390816	1.43155531839055e-12	1.57174743953867e-11
ENSMUSG00000041506.15	666.569803087519	1.01015854105387	0.142658118424895	7.08097479629727	1.4314393777578e-12	1.57174743953867e-11
ENSMUSG00000023886.10	380.871419914782	-1.34893461242291	0.19055199841297	-7.07908929666252	1.45104865915489e-12	1.59230458963495e-11
ENSMUSG00000018909.15	556.356953557225	0.820544058467858	0.115937650842915	7.07745975963942	1.46820805673875e-12	1.61028015130652e-11
ENSMUSG00000025068.8	4855.92303924744	0.645061026085216	0.0911501707359874	7.07690419970368	1.47410361498204e-12	1.61588941578715e-11
ENSMUSG00000057143.15	323.258624215053	-1.00454662248724	0.141963475583334	-7.07609206071857	1.48276378564164e-12	1.62452165815663e-11
ENSMUSG00000042759.12	172.577331496402	-1.30177534695874	0.183979719351342	-7.07564590025694	1.48754260081232e-12	1.62889458431989e-11
ENSMUSG00000021469.9	124.476123350522	-1.50769257663629	0.213090773821747	-7.07535361384294	1.49068146322184e-12	1.63146804585946e-11
ENSMUSG00000027624.20	1583.69826940509	-0.66818096662309	0.0944530467237161	-7.07421295342205	1.50299329309672e-12	1.64407277988925e-11
ENSMUSG00000046607.6	66.984787699399	8.54610594676893	1.2081180081921	7.07389997402472	1.50638887322488e-12	1.64691616504528e-11
ENSMUSG00000056427.10	2937.24791471653	-1.02896639922383	0.145512961611821	-7.07130408058599	1.53484389219885e-12	1.67713924512061e-11
ENSMUSG00000050148.9	1324.40978602297	0.684068763826912	0.0967561252455867	7.07003057522825	1.54899563900492e-12	1.69170933436203e-11
ENSMUSG00000047534.17	312.517294262268	1.22265120327826	0.172964510336337	7.0687981071999	1.56281322302327e-12	1.70589928856128e-11
ENSMUSG00000030214.7	29.3442766550409	4.60245774980218	0.65122089231786	7.06742950678511	1.57829874950805e-12	1.72189396801551e-11
ENSMUSG00000039385.5	65.5205667807243	-2.04683461584876	0.289686584084407	-7.06568660167004	1.59823755619739e-12	1.74272766736653e-11
ENSMUSG00000001300.16	1544.03967573323	-0.689876931379262	0.0976605330265156	-7.06402996174469	1.61741846585765e-12	1.76271343341757e-11
ENSMUSG00000027660.16	1489.31708811521	0.936425636750637	0.132570575831025	7.06360088489177	1.6224231121492e-12	1.76723654948953e-11
ENSMUSG00000037440.8	52.7874205325873	-2.35682650427374	0.333706305907647	-7.06257707016778	1.6344260869943e-12	1.779373874183e-11
ENSMUSG00000026223.15	4166.96775203871	-0.863047177316603	0.122227414955637	-7.06099509369357	1.65314432838842e-12	1.79880538835952e-11
ENSMUSG00000024737.2	31.8537503932521	5.55054816376657	0.786380064603018	7.05835309618207	1.68487488248764e-12	1.83236787298932e-11
ENSMUSG00000038780.14	2052.79508419125	0.67103030134971	0.0951058280974897	7.0556170402287	1.71836476266713e-12	1.86780741543718e-11
ENSMUSG00000003518.13	934.942304431063	-0.687344952772706	0.0974315050811326	-7.0546477979617	1.73038443016359e-12	1.87988455556375e-11
ENSMUSG00000010021.13	35.7693138113257	5.73049694818782	0.812892263039121	7.04951591833768	1.79541295138077e-12	1.94950744878274e-11
ENSMUSG00000041731.13	182.189782329722	-1.2967021040766	0.183949745960746	-7.04921932511563	1.79924363894187e-12	1.95264190301745e-11
ENSMUSG00000083307.1	75.9112024829789	-1.78298473409105	0.25295751442272	-7.04855413431794	1.80786417466026e-12	1.96096856071565e-11
ENSMUSG00000055912.8	523.843335394917	-1.21286267194049	0.172121248331168	-7.04655981582761	1.83395309075073e-12	1.98822430200099e-11
ENSMUSG00000026767.12	1111.07918009758	0.855630095562284	0.121501475554341	7.04213748564403	1.89312886124677e-12	2.05130280224669e-11
ENSMUSG00000052062.14	224.610111705248	-1.1921487336842	0.169376957229202	-7.0384351755179	1.94410709106646e-12	2.1054374439115e-11
ENSMUSG00000025915.14	269.222831857565	1.64750216123569	0.234095908445809	7.0377230092301	1.95406640601667e-12	2.11511583508398e-11
ENSMUSG00000032624.16	722.173228767474	0.785304855445446	0.111594798661066	7.03710983726547	1.96268141328407e-12	2.12332976118101e-11
ENSMUSG00000074365.13	34.9328900305419	8.57389249658182	1.21857742721365	7.03598499784009	1.97858226752444e-12	2.13941318367711e-11
ENSMUSG00000028657.14	1608.16889204254	-0.834580297953081	0.118622645962508	-7.03558996835107	1.98419637411257e-12	2.14436269584736e-11
ENSMUSG00000031508.14	1205.94165437725	0.679930676398806	0.096683384186571	7.03254940980071	2.027934557145e-12	2.19048701381433e-11
ENSMUSG00000032268.13	62.4781257228944	8.44352746335523	1.2010129887172	7.03033817508816	2.06033557320217e-12	2.22432366031769e-11
ENSMUSG00000032816.15	1031.68260057092	-0.894826185196801	0.127333181888303	-7.02743913194396	2.10358524282411e-12	2.26983102492524e-11
ENSMUSG00000048616.4	47.4511166103972	-2.41272400649206	0.343363983212891	-7.02672418905429	2.11438733513582e-12	2.28029729026509e-11
ENSMUSG00000031842.15	32.734293655577	5.59710507900158	0.797400109346785	7.01919276583322	2.23153732854579e-12	2.40538559879988e-11
ENSMUSG00000022394.14	321.907713597449	1.04385852193675	0.148734327781839	7.01827572359666	2.24622949573017e-12	2.41996130829055e-11
ENSMUSG00000029174.18	732.005131136627	0.826576814527351	0.117780536431837	7.01794065104903	2.25162141021585e-12	2.42450748934486e-11
ENSMUSG00000017144.8	3341.26655872699	-0.656213302985328	0.0935190404786828	-7.0168951651606	2.26852687034563e-12	2.44144007872526e-11
ENSMUSG00000026571.12	863.316615612967	-0.813756771885964	0.115976077682565	-7.0165915949777	2.27345886581923e-12	2.44547564427826e-11
ENSMUSG00000035900.18	1160.19214093026	0.749753239114841	0.106866769330365	7.01577528555277	2.2867733738475e-12	2.45851908721599e-11
ENSMUSG00000039601.16	651.18464703966	-0.932738358698928	0.133065947405943	-7.00959469257325	2.39009485303261e-12	2.56826556025868e-11
ENSMUSG00000022408.7	27.6525913749264	4.31136881658557	0.615446792362083	7.00526653171519	2.46516088300481e-12	2.64755206983149e-11
ENSMUSG00000043004.13	380.612080135877	1.08898867632406	0.155521076545631	7.00219353229943	2.51985660964609e-12	2.70489019047895e-11
ENSMUSG00000035828.11	336.191437319051	1.10817982104179	0.158288971441536	7.00099198920564	2.54156477993137e-12	2.72677735855189e-11
ENSMUSG00000025576.17	36.5969488952677	8.64975294000912	1.2355294615115	7.00084717480336	2.54419348135167e-12	2.72818259003418e-11
ENSMUSG00000041722.7	33.6987712920028	8.51907205718723	1.21707578820701	6.9996233100138	2.56651608421806e-12	2.750693533785e-11
ENSMUSG00000055652.14	280.724969947848	1.06463261067487	0.152137619032299	6.99782616190967	2.5996435684545e-12	2.78475542275926e-11
ENSMUSG00000045441.5	105.480036454442	1.74541796107297	0.249436376454376	6.99744754908361	2.60667596890676e-12	2.79084329279691e-11
ENSMUSG00000041571.9	3191.67577794779	-0.91406659500629	0.130632543946488	-6.99723489562239	2.61063399872899e-12	2.7936349851893e-11
ENSMUSG00000032202.11	120.148842004203	1.54664796406278	0.221074161238182	6.99605940106424	2.6326195576367e-12	2.81570504393563e-11
ENSMUSG00000060969.9	206.688445353295	-1.45627507596786	0.208206727812553	-6.99437088929681	2.66451826615867e-12	2.84834937134326e-11
ENSMUSG00000021453.2	687.080467401738	-0.994347997169185	0.142204557141513	-6.99237786155945	2.702657750248e-12	2.88762787003512e-11
ENSMUSG00000027613.15	2052.51958032713	1.04868797752997	0.149978881207785	6.99223763429127	2.70536127166915e-12	2.8890241561423e-11
ENSMUSG00000027134.4	550.374931188225	1.02654184293403	0.146815293307544	6.99206342750451	2.70872359783161e-12	2.89112216827383e-11
ENSMUSG00000097814.5	34.6887859008295	8.55563432990859	1.22372161510298	6.99148746276629	2.71986936332117e-12	2.90152128830832e-11
ENSMUSG00000050721.9	1117.54658565711	-0.815655335923779	0.116705591492229	-6.98899963141948	2.76853149133717e-12	2.95191102568605e-11
ENSMUSG00000046532.8	471.942356302065	-0.923059105580588	0.132131409621238	-6.98591733961357	2.83000670504984e-12	3.01590359062112e-11
ENSMUSG00000032519.11	379.695701151077	0.992803338865785	0.142161357692743	6.98363714991775	2.87634376980949e-12	3.06370601846083e-11
ENSMUSG00000034826.14	456.946386246997	0.832295746058966	0.119221444271317	6.98109095344358	2.92896604194044e-12	3.11815041572506e-11
ENSMUSG00000056870.9	966.378396134373	-0.869266431528362	0.12458590297894	-6.97724550485704	3.01023424525188e-12	3.20301930879810e-11
ENSMUSG00000027931.12	28.3112255154652	3.72884418866128	0.534507792523183	6.97622044209869	3.03226818977919e-12	3.22480552727931e-11
ENSMUSG00000027323.10	319.678102822875	1.12306727346958	0.160996162358091	6.9757394028538	3.04266267981456e-12	3.23419720102591e-11
ENSMUSG00000059146.12	35.6659885334768	-2.76941108779556	0.397027999012554	-6.97535462154646	3.05100233489788e-12	3.24139616319274e-11
ENSMUSG00000033793.12	1381.78835517698	-0.69385465195176	0.0995273606938119	-6.97149655245404	3.13587006403435e-12	3.32984970608575e-11
ENSMUSG00000040034.15	287.910791419987	1.04514107261166	0.150093257639269	6.96327795831798	3.32444965468426e-12	3.52828327897095e-11
ENSMUSG00000041261.9	61.2126713831175	-2.13651867156292	0.307006581456085	-6.95919501604736	3.4222251401732e-12	3.63019112946064e-11
ENSMUSG00000041729.15	129.585639974672	1.3901298868254	0.199883499688634	6.95470055802934	3.53311677791703e-12	3.74590059206631e-11
ENSMUSG00000033174.17	420.891121655689	-0.962865424192576	0.138471146291432	-6.95354555790338	3.56217841805074e-12	3.7747776935133e-11
ENSMUSG00000028702.15	148.786784940663	1.37941257715288	0.198469809799391	6.95023882245448	3.64668337949309e-12	3.86234745032332e-11
ENSMUSG00000031256.11	783.894357073594	0.903078664407588	0.12994329295672	6.94979051137621	3.65829040205101e-12	3.87265798190507e-11
ENSMUSG00000022814.6	843.084428130111	0.765691807334107	0.110182341721319	6.94931506602711	3.67063952309632e-12	3.88374314758298e-11
ENSMUSG00000058446.14	555.032003114255	1.10518946684041	0.15906305273262	6.94812181618442	3.70181304653242e-12	3.91472407298175e-11
ENSMUSG00000054474.15	116.761795659195	-1.43894407587956	0.207110373050657	-6.94771611235335	3.71247103023523e-12	3.92398892490627e-11
ENSMUSG00000031375.17	54265.6623388721	-0.739340362369826	0.106494329452865	-6.94253267914197	3.85131819922479e-12	4.06866787287869e-11
ENSMUSG00000038150.7	868.795568740078	-0.830427671681108	0.119650573520417	-6.94044037774215	3.90879522786338e-12	4.12728071916049e-11
ENSMUSG00000107881.1	551.250851923625	-1.09518444537421	0.157804736578126	-6.94012403634031	3.91755822635789e-12	4.13442305674556e-11
ENSMUSG00000039519.6	115.965769764006	-1.56804597004491	0.226080801731888	-6.93577675783579	4.03995145433322e-12	4.26141743155954e-11
ENSMUSG00000025268.15	2453.18945638094	-0.652427845232247	0.0940902403340231	-6.93406503072061	4.08916527428147e-12	4.3111306676102e-11
ENSMUSG00000038485.6	522.477777172021	0.897123902919962	0.12939159389897	6.93340174494211	4.10839297406276e-12	4.32919555112013e-11
ENSMUSG00000022191.16	1429.61299041087	0.643480820926125	0.0928136560646841	6.93304033274659	4.11890707052015e-12	4.33806480416035e-11
ENSMUSG00000027499.12	215.920749676433	-1.20451165640242	0.173777779317609	-6.93133299972124	4.16893402798627e-12	4.3885191027428e-11
ENSMUSG00000117406.1	139.73375339272	1.34538125102141	0.194150042887358	6.92959543563928	4.22045828583101e-12	4.44049743857652e-11
ENSMUSG00000015837.15	6745.29164307068	-0.737306707323979	0.106456456089556	-6.92589941847889	4.33214191131066e-12	4.55568660068434e-11
ENSMUSG00000020454.17	1340.15626827281	0.653912334851315	0.0944333573893964	6.92459055707301	4.37238272104921e-12	4.59566750939547e-11
ENSMUSG00000020376.17	401.974805078041	-0.887977721983692	0.128243180763108	-6.92417106858863	4.38535722351475e-12	4.60696364491633e-11
ENSMUSG00000023852.14	1689.71703816702	0.851207572870491	0.12294665848161	6.9233892436191	4.4096393549046e-12	4.63012132264983e-11
ENSMUSG00000022377.16	3791.86386310373	-0.632455689951631	0.0914259234789792	-6.91768445846813	4.59085423700382e-12	4.81795128830157e-11
ENSMUSG00000025925.14	311.488895909631	1.23555620335622	0.178671638533692	6.91523407685786	4.67091459716791e-12	4.89948622933156e-11
ENSMUSG00000084883.2	189.430517441365	1.35678845016178	0.196294190302429	6.91201531778086	4.77816246132509e-12	5.00944199252456e-11
ENSMUSG00000036275.13	5607.81011103425	-0.620467400298407	0.0898006534087663	-6.90938625439709	4.86754972494472e-12	5.09852077942894e-11
ENSMUSG00000060012.9	1023.27912177242	0.64944588861124	0.0939949306436191	6.9093714327383	4.86805827380815e-12	5.09852077942894e-11
ENSMUSG00000039131.15	55.2650009796182	2.53534324094973	0.367057407888664	6.90721175069909	4.94271894717226e-12	5.17409622582278e-11
ENSMUSG00000037446.14	37.2219373489488	6.20582935623046	0.898550154312108	6.90649189302224	4.96785310949771e-12	5.19777650834396e-11
ENSMUSG00000054321.7	240.705565334341	1.05733441611281	0.153114225040992	6.90552700658439	5.00173916029029e-12	5.23058516332682e-11
ENSMUSG00000029470.15	716.920835897641	-0.735059264505581	0.10654379051599	-6.89912815139859	5.23226556944938e-12	5.46889405275697e-11
ENSMUSG00000036817.14	1923.83681721113	0.657758096292718	0.0953787766158496	6.89627315038778	5.3384503346776e-12	5.57706288751546e-11
ENSMUSG00000032849.14	560.825113443297	0.795167681012858	0.115386587063576	6.89133547710128	5.52710200353053e-12	5.77123195068294e-11
ENSMUSG00000030970.16	1082.9924336915	0.713019711048069	0.103488405942939	6.88985113406049	5.58508027186535e-12	5.82882872974443e-11
ENSMUSG00000056665.2	118.288548288843	1.79465994458382	0.260507270045165	6.88909735330104	5.61475065842705e-12	5.85683899997799e-11
ENSMUSG00000021553.14	32.0674788729122	8.44709849655999	1.22644432542829	6.88746999877893	5.67933452212332e-12	5.92122150151819e-11
ENSMUSG00000030873.9	57.3196620361282	8.31919904981562	1.20794537582274	6.88706560439406	5.69549609722155e-12	5.93507993808704e-11
ENSMUSG00000046865.7	884.485431800653	0.895004307075544	0.129993787381453	6.88497754472871	5.77966511368507e-12	6.01975694242577e-11
ENSMUSG00000039197.10	1847.75070644621	-0.596452830986889	0.0866339212701255	-6.88474932500334	5.78893815307199e-12	6.0263807597531e-11
ENSMUSG00000022519.14	131.950035905169	1.38499000876242	0.201174047864068	6.88453616889117	5.79761229591999e-12	6.03237476564914e-11
ENSMUSG00000033191.14	30.9457797114103	8.400867994107	1.22039886674795	6.88370681340696	5.83148333468379e-12	6.06456675605501e-11
ENSMUSG00000032046.15	838.213827289069	-0.686218544711671	0.0997245095343775	-6.88114233818432	5.93744870169471e-12	6.17166464294246e-11
ENSMUSG00000048012.19	45.650343558204	2.47782215379563	0.360100916823648	6.88091042825389	5.94712386008901e-12	6.17861662711909e-11
ENSMUSG00000044340.7	716.407566494241	0.753467687871764	0.109548725340618	6.87792291082367	6.07315170657595e-12	6.30638268325922e-11
ENSMUSG00000063317.7	839.249747795225	0.776337206983589	0.112889476396897	6.87696702794633	6.11402541317272e-12	6.34564052541283e-11
ENSMUSG00000002668.8	56.6836672249544	8.29888126557898	1.20685097088005	6.87647560951731	6.13514335208687e-12	6.3643651072175e-11
ENSMUSG00000031586.17	282.309982127663	1.03319217798243	0.150330008605688	6.87282723898771	6.29417766047538e-12	6.52606841638764e-11
ENSMUSG00000024617.16	212.270574610057	-1.19980980760942	0.174579634429333	-6.87256455503164	6.30578284328742e-12	6.53482555678358e-11
ENSMUSG00000020891.11	31.132150570431	5.5289410352407	0.804515638480113	6.87238478755485	6.31373692096822e-12	6.53979209865937e-11
ENSMUSG00000110691.1	31.2826311586624	8.40581106136642	1.22381193262103	6.86854804836211	6.48586288182792e-12	6.71471840393446e-11
ENSMUSG00000026466.16	1002.078820646	-0.697540284946932	0.101601210566195	-6.86547218344874	6.62716780435355e-12	6.85757709019776e-11
ENSMUSG00000037204.7	462.845265328472	0.955621962022496	0.139196683030541	6.86526389291059	6.63684497278361e-12	6.86415691310145e-11
ENSMUSG00000033308.16	56.0353191501707	-2.03273913334852	0.296172545711767	-6.86336111425656	6.72589149142175e-12	6.95277688655967e-11
ENSMUSG00000045822.4	119.38877279696	1.44451258688962	0.210491169041221	6.86258047532028	6.76276171673508e-12	6.98739890662663e-11
ENSMUSG00000031007.2	2357.41759240721	-0.654624469660163	0.0954569808375818	-6.85779566791447	6.99311848848502e-12	7.22180009657077e-11
ENSMUSG00000021994.15	1643.1235043403	-0.819511423871411	0.119536101326246	-6.85576503482195	7.09318818300731e-12	7.32148690446637e-11
ENSMUSG00000108405.1	30.2872910255695	8.36997761963314	1.22133664560751	6.85312902854053	7.22518608401128e-12	7.45401367320565e-11
ENSMUSG00000029076.14	3254.18357829604	-0.577541008995338	0.0843146207410823	-6.84983225826136	7.39366327093334e-12	7.62402416546641e-11
ENSMUSG00000056025.12	137.808717268772	-1.38220045902259	0.201853775702295	-6.84753334047678	7.51341854916645e-12	7.74365035822162e-11
ENSMUSG00000021223.13	26.9838966119642	3.93117952791729	0.574165248646278	6.84677370702235	7.5534056098443e-12	7.78098580874649e-11
ENSMUSG00000036875.15	135.74340779157	1.419793087079	0.207562347394411	6.84032101632144	7.90159140791451e-12	8.1356106656402e-11
ENSMUSG00000028214.13	366.406632591016	-0.920266002928594	0.134547905612307	-6.83969028533445	7.93645754364168e-12	8.16744399453872e-11
ENSMUSG00000033257.14	944.879864625658	0.694378024266189	0.101544518215861	6.83816356083441	8.02147852536087e-12	8.25083457469366e-11
ENSMUSG00000005103.12	5643.05261035239	-0.574018706154958	0.0839681967590612	-6.83614425830831	8.1353024702618e-12	8.36375405553506e-11
ENSMUSG00000064210.7	2732.73860987752	-0.588352951320878	0.0860663535974935	-6.8360390179004	8.14127784847581e-12	8.36573930927581e-11
ENSMUSG00000051331.16	1352.92403146132	0.735662943588193	0.107616709112455	6.83595465476886	8.14607095430904e-12	8.36650832621065e-11
ENSMUSG00000039706.11	69.0707468349417	-1.79856552884844	0.263136369085689	-6.83510810420414	8.19432121175044e-12	8.41188755657855e-11
ENSMUSG00000026637.13	102.788197386657	-1.4930336204454	0.218471165838546	-6.83400765824072	8.25746136263449e-12	8.4724994189531e-11
ENSMUSG00000052926.16	430.089261306446	0.916502089485539	0.134147300977572	6.83205761731107	8.37052149817663e-12	8.58424577044043e-11
ENSMUSG00000006678.6	546.951193129513	1.02029466253904	0.149376386431409	6.83036112275713	8.47011417200518e-12	8.68207689038291e-11
ENSMUSG00000047044.7	324.777187356818	0.939055514731432	0.137543064570313	6.82735634592014	8.64936649246961e-12	8.8614237690309e-11
ENSMUSG00000044783.16	1559.97727341041	0.607018793468353	0.0889391656124538	6.82510105967707	8.78634406074604e-12	8.99730331170949e-11
ENSMUSG00000036437.6	59.7868092369582	-1.94945081982044	0.285984651050903	-6.81662744016797	9.32025505561113e-12	9.53931102549808e-11
ENSMUSG00000000782.16	160.270670796164	1.23738862107481	0.18154893009058	6.81573072591201	9.37858202700275e-12	9.59426158400356e-11
ENSMUSG00000034173.13	169.832015935137	1.46929094759052	0.215880662974104	6.80603314511208	1.00326607333235e-11	1.02583088121007e-10
ENSMUSG00000036862.15	463.497305680915	1.40083136341682	0.205836305424994	6.80556017814495	1.00656791786998e-11	1.0286984872105e-10
ENSMUSG00000066148.3	565.509300225432	0.747163985590288	0.109860011912649	6.80105502067819	1.03855744797115e-11	1.06086720055719e-10
ENSMUSG00000007891.16	14866.5489809283	-0.783726690694042	0.115266737215855	-6.79924416726043	1.05169443694715e-11	1.07375614157215e-10
ENSMUSG00000047330.8	144.434215409113	-1.5239018523649	0.224304937667867	-6.79388455826762	1.09153741641795e-11	1.11388512375951e-10
ENSMUSG00000025283.15	3212.18881944375	0.710035053580874	0.104558715456022	6.79077827691486	1.11530223028247e-11	1.13757527778072e-10
ENSMUSG00000040624.18	343.969575974497	0.907984034337593	0.133786527237379	6.78681219317805	1.1463828042533e-11	1.16870026150712e-10
ENSMUSG00000022407.10	844.374913943058	0.857170252989079	0.126320617333702	6.78567181733037	1.15547543914811e-11	1.17738962851126e-10
ENSMUSG00000057337.13	66.6850956934257	1.92744247817558	0.284162481704936	6.78288867204139	1.17796411012321e-11	1.19971381673553e-10
ENSMUSG00000032224.15	70.8177958741211	1.77808695324509	0.262166887357125	6.78227128974902	1.18301054958787e-11	1.20426049302289e-10
ENSMUSG00000058740.14	48.3101846827646	7.17856060602305	1.05865440707076	6.78083476352379	1.19483471871375e-11	1.21569877799282e-10
ENSMUSG00000024947.17	908.838327911171	0.994136261270583	0.146653936440203	6.77879016003046	1.21186389072475e-11	1.23233442472346e-10
ENSMUSG00000025855.13	381.70774779643	-0.856743529006551	0.126387044067739	-6.77872906456588	1.21237638593775e-11	1.23233442472346e-10
ENSMUSG00000020263.14	791.250181590121	-0.779012503670598	0.11492353091539	-6.77852914425445	1.21405488846468e-11	1.23343444832474e-10
ENSMUSG00000032265.14	219.222732004888	-1.0324190626204	0.152335945042452	-6.77725183201305	1.22483287801066e-11	1.24377359261907e-10
ENSMUSG00000070604.5	175.849403023686	1.25670965698711	0.185472991234438	6.77570167291165	1.23803910092417e-11	1.25656716401454e-10
ENSMUSG00000021109.13	5452.19254280688	-0.717231453552667	0.105858711681073	-6.77536541077047	1.24092216387171e-11	1.25887567237304e-10
ENSMUSG00000029191.16	1490.70460002138	0.806480339304018	0.119042532703386	6.7747243022248	1.24643716874912e-11	1.26385062919488e-10
ENSMUSG00000024970.5	481.566238675036	0.83131488152414	0.122787780384258	6.77033886370927	1.2848110950706e-11	1.30212236656225e-10
ENSMUSG00000039497.8	1682.94370642839	-0.730531051390715	0.107910120217582	-6.76981037476118	1.28951294781181e-11	1.3062475673598e-10
ENSMUSG00000034993.7	6549.43356762843	-0.724997306004213	0.107095577984681	-6.76962877130104	1.29113252225253e-11	1.30724797957874e-10
ENSMUSG00000056708.5	1133.79500939485	-0.741668567076307	0.109559525826679	-6.76954889572647	1.29184549863864e-11	1.30732994810863e-10
ENSMUSG00000029462.18	1359.55023210396	-0.606292490750857	0.0895627242830818	-6.76947352376801	1.29251862897363e-11	1.30737153253396e-10
ENSMUSG00000026447.17	123.157669429635	1.32285955080205	0.195451013756145	6.76824092840224	1.30357553744523e-11	1.31726721993427e-10
ENSMUSG00000027353.14	160.176324180868	1.42124775109002	0.209986589572799	6.76827865046732	1.30323578420567e-11	1.31726721993427e-10
ENSMUSG00000082361.6	81.1090925499893	1.70753052210793	0.252334329369003	6.76693704886629	1.31537272975271e-11	1.32853930248706e-10
ENSMUSG00000004846.10	3633.29483703093	-0.712924960293859	0.105360597694454	-6.76652350019258	1.31913621563934e-11	1.3316902206198e-10
ENSMUSG00000070044.15	630.626999733522	-0.722411890671114	0.106774358464536	-6.76578067112484	1.32592281074845e-11	1.33788845562593e-10
ENSMUSG00000036915.17	28.5507439077402	8.28784332366223	1.22544262687537	6.763142673431	1.35030144176277e-11	1.36182278512252e-10
ENSMUSG00000059970.7	212.77027524391	-1.13769120728875	0.168270779732835	-6.76107408009325	1.36972461061977e-11	1.38073847810282e-10
ENSMUSG00000046093.9	28.7378631508232	8.28501418287496	1.22558248838212	6.76006246940747	1.37932255239178e-11	1.38973633688377e-10
ENSMUSG00000025746.11	104.524132941766	-1.72789287382457	0.255625995091714	-6.75945681191239	1.38510039008594e-11	1.3948783626547e-10
ENSMUSG00000034295.10	179.226145448862	1.2103947149685	0.179115710364749	6.75761334672247	1.40283290301691e-11	1.41204859362067e-10
ENSMUSG00000001036.17	1218.78399935332	0.675876991271379	0.100023192485395	6.75720274945304	1.40681266014856e-11	1.41490888192377e-10
ENSMUSG00000018401.17	1226.55664504861	0.676033090389468	0.100046644324084	6.75717906339342	1.40704257680309e-11	1.41490888192377e-10
ENSMUSG00000020311.17	1149.37334233794	-0.758059746983975	0.112250626315001	-6.7532785505952	1.44541054222324e-11	1.45278508580602e-10
ENSMUSG00000070777.5	28.1227919591499	8.26208620877182	1.22422946770561	6.74880520908893	1.49067554984741e-11	1.49755336321485e-10
ENSMUSG00000051220.2	308.87384299937	1.12800782923415	0.167161918244246	6.74799524366535	1.49901860405251e-11	1.50520387499156e-10
